AQ_1420_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Ashok Vihar, Delhi - DPCC",29-May-2022,05:00,29-May-2022,06:00,,45.0,30.85,969.12,11.93,60.62,166.4,0.0,6.75,22.1,15.38,62.5,7.4,0.95,3.75,0.38,1.68,0.53,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,06:00,29-May-2022,07:00,,44.0,31.67,969.9,74.2,58.85,184.2,0.0,9.1,21.38,12.25,57.38,7.9,0.97,7.42,0.47,1.75,0.27,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,07:00,29-May-2022,08:00,,61.0,32.95,970.58,193.88,53.08,154.85,0.0,8.55,18.65,10.15,58.25,8.33,1.0,9.38,0.55,2.3,0.35,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,08:00,29-May-2022,09:00,,88.0,34.47,971.12,330.2,48.08,189.43,0.0,7.05,13.52,6.45,53.6,10.55,0.9,15.93,0.47,1.77,0.12,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,09:00,29-May-2022,10:00,,59.0,35.5,971.35,457.85,46.23,206.85,0.0,5.47,10.82,5.4,48.15,9.6,0.85,23.25,0.35,1.05,0.1,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,10:00,29-May-2022,11:00,,62.0,36.5,971.42,560.52,44.5,97.22,0.0,4.97,9.43,4.45,52.63,8.85,0.8,29.23,0.32,0.75,0.1,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,11:00,29-May-2022,12:00,,55.0,37.53,971.2,604.88,42.35,62.6,0.0,4.72,7.98,3.27,65.38,8.43,0.8,31.32,0.25,0.8,0.12,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,12:00,29-May-2022,13:00,,51.0,38.3,970.85,596.92,40.3,36.9,0.0,4.67,8.7,4.0,69.03,8.97,0.8,38.25,0.2,0.97,0.03,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,13:00,29-May-2022,14:00,,55.0,38.88,970.1,529.52,38.15,140.6,0.0,4.12,6.3,2.17,72.75,8.23,0.85,42.33,0.2,1.18,0.1,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,14:00,29-May-2022,15:00,,46.0,38.25,969.55,440.45,39.55,31.98,0.0,4.8,7.85,3.0,61.1,7.05,0.88,55.77,0.2,1.23,0.1,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,15:00,29-May-2022,16:00,,51.0,38.05,968.67,328.85,39.62,46.15,0.0,4.25,7.45,3.17,50.62,6.65,0.85,59.8,0.2,1.27,0.08,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,16:00,29-May-2022,17:00,,57.5,37.33,968.17,192.55,42.08,46.15,0.0,4.78,8.65,3.88,47.12,7.03,0.93,63.03,0.28,1.2,0.1,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,17:00,29-May-2022,18:00,,62.0,36.1,967.82,49.45,46.48,49.85,0.0,4.95,12.7,7.75,45.45,7.45,1.0,55.1,0.47,1.75,0.3,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,18:00,29-May-2022,19:00,,68.0,33.3,969.33,19.0,50.38,97.33,0.0,4.7,12.35,7.67,48.02,6.63,0.9,32.3,0.47,2.0,0.57,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,19:00,29-May-2022,20:00,,68.75,30.38,969.73,8.67,56.6,50.33,0.0,4.55,14.53,9.97,60.98,5.3,0.88,22.95,0.2,1.02,0.2,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,20:00,29-May-2022,21:00,,64.75,31.55,969.65,5.62,49.88,101.0,0.0,5.58,23.62,18.1,67.33,5.45,1.18,10.32,0.33,2.08,0.38,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,21:00,29-May-2022,22:00,,55.0,31.88,970.45,5.42,48.45,169.95,0.0,6.38,33.35,27.0,63.68,6.03,1.25,10.35,0.43,2.32,0.65,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,22:00,29-May-2022,23:00,,51.0,32.2,970.6,5.45,47.0,158.5,0.0,6.62,29.68,23.02,53.92,5.0,1.15,11.12,0.38,2.07,0.5,,
"Ashok Vihar, Delhi - DPCC",29-May-2022,23:00,30-May-2022,00:00,,58.0,32.12,970.5,5.63,48.33,116.62,0.0,6.45,28.65,22.22,48.2,4.58,1.07,11.65,0.4,1.87,0.43,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,00:00,30-May-2022,01:00,,56.0,31.55,970.73,6.1,52.45,48.9,0.0,10.88,41.9,31.03,43.2,5.55,1.2,30.15,0.4,2.03,0.47,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,01:00,30-May-2022,02:00,,53.0,31.43,970.52,6.15,55.45,51.22,0.0,10.7,36.88,26.2,47.4,9.6,1.25,,0.55,2.88,0.67,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,02:00,30-May-2022,03:00,,61.0,31.48,970.38,6.03,55.12,54.12,0.0,8.7,18.7,10.0,61.2,8.8,1.0,24.47,0.33,2.32,0.38,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,03:00,30-May-2022,04:00,,44.0,31.37,970.47,6.05,56.23,54.9,0.0,7.15,18.9,11.72,55.47,7.02,0.95,13.88,0.3,1.3,0.2,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,04:00,30-May-2022,05:00,,41.0,31.17,970.75,5.88,59.75,61.95,0.0,6.65,18.27,11.68,53.05,5.6,0.93,14.47,0.3,1.23,0.1,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,05:00,30-May-2022,06:00,,48.0,31.1,971.18,11.15,59.62,80.78,0.0,7.05,20.38,13.33,55.17,4.85,1.0,9.6,0.38,1.18,0.1,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,06:00,30-May-2022,07:00,,57.0,31.38,971.77,62.93,56.38,62.65,0.0,8.73,22.38,13.62,49.62,6.25,0.93,9.8,0.4,1.27,0.1,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,07:00,30-May-2022,08:00,,54.25,32.15,972.52,158.18,55.82,61.12,0.0,11.95,27.08,15.12,50.58,6.9,1.15,9.12,0.47,1.38,0.15,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,08:00,30-May-2022,09:00,,61.0,33.0,972.88,287.9,55.12,56.88,0.0,8.72,18.4,9.68,46.18,5.55,1.1,16.77,0.6,1.42,0.15,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,09:00,30-May-2022,10:00,,64.0,34.45,972.75,427.7,52.68,72.22,0.0,7.6,17.0,9.43,43.3,5.03,1.1,22.82,0.47,1.2,0.12,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,10:00,30-May-2022,11:00,221.0,62.0,36.38,972.58,531.0,46.52,100.1,0.0,6.22,14.05,7.83,44.4,4.9,1.1,23.65,0.4,1.12,0.17,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,11:00,30-May-2022,12:00,222.25,57.5,37.33,972.35,583.55,42.47,122.57,0.0,4.45,9.45,5.03,56.0,5.2,1.05,36.83,0.35,1.05,0.12,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,12:00,30-May-2022,13:00,230.25,53.0,37.55,971.8,587.12,42.0,84.57,0.0,5.25,11.12,5.93,65.3,3.6,1.13,56.25,0.4,1.05,0.1,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,13:00,30-May-2022,14:00,243.25,58.25,37.5,971.3,537.25,42.53,45.05,0.0,3.6,11.57,7.95,68.2,4.0,1.05,69.22,0.43,2.0,0.17,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,14:00,30-May-2022,15:00,247.25,60.25,37.58,970.42,463.15,42.3,44.38,0.0,4.53,11.3,6.82,60.72,6.1,1.02,75.85,0.55,2.02,0.17,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,15:00,30-May-2022,16:00,261.75,63.75,36.9,969.47,220.83,43.2,42.75,0.0,3.9,10.32,6.43,50.5,8.9,0.9,69.83,0.5,3.1,0.25,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,16:00,30-May-2022,17:00,272.75,63.0,32.1,969.78,29.0,57.2,62.67,3.88,3.98,8.5,4.52,47.15,8.33,0.7,44.32,0.35,1.42,0.25,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,17:00,30-May-2022,18:00,216.5,44.25,28.8,971.5,49.52,68.62,73.55,0.0,3.7,9.0,5.25,94.38,4.2,0.83,15.43,0.33,1.82,0.42,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,18:00,30-May-2022,19:00,81.25,32.0,29.92,970.65,55.38,61.73,40.28,0.0,9.0,35.25,26.25,95.88,2.7,1.4,9.0,0.43,2.35,0.47,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,19:00,30-May-2022,20:00,100.75,31.5,30.3,970.02,10.42,59.43,63.57,0.0,10.35,34.15,23.8,49.52,4.57,1.18,18.48,0.65,3.73,0.88,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,20:00,30-May-2022,21:00,127.5,41.75,30.15,970.27,5.5,62.62,168.25,0.0,32.75,66.35,33.62,50.03,3.8,1.9,11.9,1.03,5.05,1.4,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,21:00,30-May-2022,22:00,147.5,48.0,29.82,970.55,5.67,65.67,159.78,0.0,76.35,107.95,31.65,58.0,2.88,2.23,8.0,1.3,6.62,2.12,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,22:00,30-May-2022,23:00,149.25,42.5,29.85,971.05,5.7,65.2,163.93,0.0,79.22,109.33,30.12,62.7,2.85,2.17,2.95,0.92,6.03,2.05,,
"Ashok Vihar, Delhi - DPCC",30-May-2022,23:00,31-May-2022,00:00,147.25,43.33,30.17,971.1,5.65,61.42,167.75,0.0,72.15,104.4,32.23,60.67,4.4,1.9,1.88,1.0,5.72,2.05,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,00:00,31-May-2022,01:00,137.25,42.0,30.02,970.92,5.9,62.12,114.78,0.0,51.05,80.5,29.5,53.45,4.4,1.4,3.23,1.23,5.1,1.58,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,01:00,31-May-2022,02:00,139.25,39.0,29.75,970.8,6.1,65.4,73.8,0.0,79.42,103.3,23.88,49.38,4.67,1.7,,0.95,5.0,1.48,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,02:00,31-May-2022,03:00,161.5,48.0,29.2,970.53,6.15,69.6,57.17,0.0,76.2,99.5,23.3,50.6,5.3,1.6,5.1,0.9,5.47,1.67,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,03:00,31-May-2022,04:00,163.75,53.0,29.6,970.27,6.1,67.0,63.0,0.0,55.45,80.43,24.95,46.65,3.67,1.17,4.12,0.73,5.2,1.5,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,04:00,31-May-2022,05:00,162.5,68.0,29.55,970.45,6.05,67.28,77.0,0.0,36.67,61.08,24.4,50.12,3.5,1.1,2.9,0.65,4.3,1.1,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,05:00,31-May-2022,06:00,154.75,67.0,29.4,970.75,12.2,68.17,137.97,0.0,27.03,49.48,22.45,60.6,3.97,1.0,2.45,0.72,4.78,1.1,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,06:00,31-May-2022,07:00,165.0,80.0,29.8,971.4,60.02,67.75,148.9,0.0,24.1,43.65,19.55,67.65,4.22,1.07,3.4,0.73,3.75,0.82,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,07:00,31-May-2022,08:00,173.75,73.0,31.33,972.12,156.47,61.35,92.85,0.0,21.12,39.97,18.82,71.15,4.37,1.12,3.57,0.77,2.83,0.62,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,08:00,31-May-2022,09:00,205.75,74.0,33.25,972.62,331.23,51.62,136.38,0.0,17.7,36.55,18.85,54.33,5.72,0.85,5.88,0.73,2.65,0.6,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,09:00,31-May-2022,10:00,298.75,72.0,34.45,972.68,461.82,47.08,189.85,0.0,9.97,20.4,10.45,45.67,7.08,0.67,13.12,0.53,2.02,0.32,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,10:00,31-May-2022,11:00,372.5,85.0,35.0,972.65,550.27,45.98,54.12,0.0,7.5,18.47,10.98,41.9,7.12,0.73,24.7,0.5,1.87,0.6,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,11:00,31-May-2022,12:00,399.25,92.0,35.48,972.65,553.05,45.52,29.92,0.0,5.68,15.9,10.23,41.15,7.28,0.75,44.42,0.47,2.05,0.85,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,12:00,31-May-2022,13:00,400.75,90.0,35.65,972.42,508.35,45.73,36.25,0.0,4.67,14.35,9.7,46.25,8.18,0.83,56.42,0.53,2.25,0.47,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,13:00,31-May-2022,14:00,404.5,91.0,36.62,971.92,540.7,40.45,104.38,0.0,4.35,12.15,7.82,61.6,11.67,0.9,61.52,0.47,2.42,0.25,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,14:00,31-May-2022,15:00,428.75,94.0,37.27,971.33,498.1,38.8,22.08,0.0,4.62,11.6,7.0,67.03,14.75,0.83,60.68,0.4,1.25,0.25,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,15:00,31-May-2022,16:00,406.5,86.0,37.55,970.53,385.85,38.4,29.42,0.0,4.25,12.28,8.0,67.12,11.23,0.92,65.12,0.35,1.68,0.45,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,16:00,31-May-2022,17:00,397.25,81.0,37.55,969.8,252.53,39.35,50.38,0.0,4.93,13.25,8.28,55.65,8.8,0.8,67.05,0.4,2.2,0.4,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,17:00,31-May-2022,18:00,371.0,85.0,36.83,969.62,103.63,41.15,53.15,0.0,5.35,17.97,12.63,51.97,8.67,0.88,60.43,0.4,3.73,0.57,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,18:00,31-May-2022,19:00,361.75,84.0,34.7,969.8,35.98,46.8,71.1,0.0,7.82,32.17,24.35,46.9,7.48,1.03,42.52,0.6,4.55,1.05,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,19:00,31-May-2022,20:00,357.0,88.0,32.5,970.1,7.2,53.85,90.45,0.0,37.9,95.8,57.95,45.73,6.5,1.55,8.55,0.85,6.17,1.15,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,20:00,31-May-2022,21:00,354.0,95.0,31.93,970.7,6.03,58.65,108.3,0.0,46.62,104.18,57.52,57.42,6.65,3.15,3.35,1.0,7.35,2.23,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,21:00,31-May-2022,22:00,396.25,118.0,31.3,971.07,5.8,61.5,127.82,0.0,62.85,116.2,53.33,74.9,7.5,4.47,3.03,1.3,9.05,3.85,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,22:00,31-May-2022,23:00,432.25,132.0,30.88,971.33,5.8,62.43,102.7,0.0,80.17,133.88,53.73,79.3,7.62,4.58,5.93,1.68,10.15,4.67,,
"Ashok Vihar, Delhi - DPCC",31-May-2022,23:00,01-Jun-2022,00:00,430.75,116.0,30.62,971.7,6.12,64.35,53.85,0.0,123.3,176.48,53.17,78.43,8.05,5.03,6.03,1.77,9.25,5.1,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,00:00,01-Jun-2022,01:00,498.25,129.0,30.12,971.52,5.9,67.25,93.27,0.0,112.95,160.65,47.67,61.3,6.62,4.2,7.08,1.6,8.55,4.67,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,01:00,01-Jun-2022,02:00,455.75,123.0,29.42,971.03,5.97,71.12,57.5,0.0,107.35,147.02,39.55,60.08,6.67,3.05,,1.55,8.12,3.67,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,02:00,01-Jun-2022,03:00,467.75,158.0,29.65,970.65,5.65,70.53,133.3,0.0,139.7,176.0,36.3,58.0,7.4,3.7,17.32,1.9,8.3,3.53,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,03:00,01-Jun-2022,04:00,444.25,182.0,28.95,970.8,5.92,74.9,80.03,0.0,138.15,175.65,37.5,52.72,7.55,3.25,16.32,1.75,8.65,4.1,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,04:00,01-Jun-2022,05:00,384.5,141.0,28.88,971.08,5.53,71.92,148.95,0.0,106.3,143.92,37.62,52.98,7.22,2.1,8.28,1.45,8.07,3.75,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,05:00,01-Jun-2022,06:00,354.0,130.0,28.82,971.6,13.53,62.18,154.6,0.0,53.85,90.0,36.12,75.83,7.8,0.9,3.85,1.95,7.9,3.25,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,06:00,01-Jun-2022,07:00,349.5,124.0,30.2,972.15,76.28,52.75,178.82,0.0,34.55,69.25,34.72,82.15,7.53,0.13,3.12,1.75,6.55,1.77,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,07:00,01-Jun-2022,08:00,385.0,123.0,32.85,972.88,196.1,44.5,188.52,0.0,26.92,60.92,34.03,82.72,13.1,0.57,3.3,1.28,5.08,1.15,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,08:00,01-Jun-2022,09:00,482.0,195.0,35.03,973.17,329.95,39.88,183.5,0.0,17.85,48.95,31.12,59.4,16.67,0.47,8.28,1.2,3.0,0.65,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,09:00,01-Jun-2022,10:00,490.5,174.0,36.7,973.38,462.42,37.7,190.93,0.0,12.1,41.65,29.53,52.88,14.43,0.53,26.62,1.17,3.23,0.6,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,10:00,01-Jun-2022,11:00,444.5,151.0,38.47,973.48,572.2,32.75,195.52,0.0,6.35,18.8,12.45,47.8,10.12,0.2,45.17,0.88,3.38,0.8,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,11:00,01-Jun-2022,12:00,306.5,85.0,39.45,973.08,650.77,30.12,145.95,0.0,4.45,10.9,6.47,47.83,5.62,,48.32,0.35,1.35,0.2,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,12:00,01-Jun-2022,13:00,202.25,47.0,40.45,972.3,664.88,27.45,237.35,0.0,4.2,8.35,4.12,52.95,3.93,,51.35,0.25,1.38,0.23,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,13:00,01-Jun-2022,14:00,172.75,39.0,39.9,971.7,621.38,27.38,112.75,0.0,3.8,6.95,3.1,63.6,3.63,0.45,54.65,0.17,1.57,0.1,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,14:00,01-Jun-2022,15:00,175.0,30.0,39.62,970.75,532.65,28.3,20.57,0.0,4.92,8.85,3.88,65.0,3.88,0.5,57.8,0.12,1.33,0.1,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,15:00,01-Jun-2022,16:00,188.0,36.0,39.15,969.98,413.42,29.57,32.95,0.0,3.78,8.18,4.4,68.65,4.35,0.53,63.55,0.12,1.35,0.12,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,16:00,01-Jun-2022,17:00,196.0,35.0,38.2,969.58,168.8,30.98,39.88,0.0,4.75,10.77,6.03,61.62,4.2,0.53,62.4,0.2,1.1,0.15,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,17:00,01-Jun-2022,18:00,189.5,41.75,36.4,969.33,51.65,34.83,104.93,0.0,6.08,27.75,21.73,48.33,3.78,0.8,40.4,0.28,2.55,0.53,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,18:00,01-Jun-2022,19:00,240.0,41.0,36.0,970.1,13.0,33.4,177.65,0.0,5.45,21.92,16.48,49.78,4.02,0.8,32.42,0.45,4.23,1.22,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,19:00,01-Jun-2022,20:00,320.0,41.0,35.38,970.77,6.32,34.05,187.97,0.0,5.47,30.18,24.75,49.7,3.3,1.32,16.45,0.47,3.85,1.02,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,20:00,01-Jun-2022,21:00,244.75,48.0,35.05,971.2,5.2,35.58,182.47,0.0,5.92,28.15,22.28,52.5,3.95,1.2,10.52,0.68,5.1,1.55,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,21:00,01-Jun-2022,22:00,219.5,48.0,34.27,971.5,5.22,38.2,141.32,0.0,12.18,41.97,29.88,62.78,4.5,1.52,3.4,0.6,4.28,1.2,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,22:00,01-Jun-2022,23:00,218.75,48.0,34.1,971.48,5.2,38.35,184.2,0.0,7.53,29.88,22.33,66.27,5.48,1.35,6.75,0.95,4.5,1.45,,
"Ashok Vihar, Delhi - DPCC",01-Jun-2022,23:00,02-Jun-2022,00:00,191.25,46.0,34.17,971.28,5.1,37.75,189.3,0.0,6.8,27.27,20.45,66.25,4.55,1.2,6.48,0.75,3.38,0.85,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,00:00,02-Jun-2022,01:00,175.0,40.0,33.45,971.0,5.25,39.62,184.6,0.0,6.42,24.6,18.18,55.92,4.1,0.93,7.05,0.55,2.0,0.4,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,01:00,02-Jun-2022,02:00,150.75,50.0,32.2,970.8,5.65,43.58,104.27,0.0,6.6,28.38,21.8,53.35,3.97,0.97,,0.33,2.92,0.32,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,02:00,02-Jun-2022,03:00,151.75,41.0,31.63,970.67,5.7,45.23,89.95,0.0,8.3,28.0,19.6,50.1,5.7,0.9,3.73,0.38,9.68,0.33,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,03:00,02-Jun-2022,04:00,162.25,46.0,31.27,970.55,5.43,46.4,139.95,0.0,7.12,25.88,18.75,47.33,7.97,0.88,4.02,0.43,4.38,0.27,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,04:00,02-Jun-2022,05:00,185.0,64.0,30.8,970.95,5.35,48.45,173.72,0.0,9.05,28.9,19.85,48.98,7.78,1.05,2.33,0.68,2.62,0.38,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,05:00,02-Jun-2022,06:00,214.0,83.0,30.38,971.33,12.88,50.38,131.8,0.0,9.15,27.32,18.18,57.17,8.93,1.18,2.6,0.72,2.67,0.33,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,06:00,02-Jun-2022,07:00,243.5,111.0,31.12,971.88,73.97,51.17,137.05,0.0,19.4,38.38,19.0,62.62,9.2,1.33,2.88,0.83,3.2,0.47,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,07:00,02-Jun-2022,08:00,275.5,106.0,33.47,972.58,189.32,43.23,144.2,0.0,14.58,31.93,17.35,68.38,9.67,1.12,5.38,0.82,3.17,0.6,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,08:00,02-Jun-2022,09:00,325.25,95.0,35.12,972.9,325.28,39.12,196.2,0.0,7.32,19.32,12.02,52.35,11.4,0.9,16.1,0.62,1.62,0.33,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,09:00,02-Jun-2022,10:00,331.75,88.0,36.25,973.12,456.73,38.23,110.45,0.0,6.18,16.52,10.35,48.75,9.78,0.85,26.7,0.47,1.07,0.15,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,10:00,02-Jun-2022,11:00,317.0,83.0,38.05,972.95,563.85,34.9,180.6,0.0,4.83,14.0,9.17,48.25,7.88,0.85,35.92,0.4,1.93,0.28,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,11:00,02-Jun-2022,12:00,293.75,64.0,38.83,972.52,636.97,32.43,136.53,0.0,4.78,9.6,4.88,43.62,5.78,0.65,39.02,0.25,1.75,0.17,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,12:00,02-Jun-2022,13:00,258.5,55.0,39.67,972.03,642.55,30.38,124.75,0.0,4.12,9.8,5.68,44.75,4.62,0.7,47.97,0.22,2.25,0.12,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,13:00,02-Jun-2022,14:00,222.25,48.0,40.08,971.42,601.22,29.08,120.85,0.0,3.65,6.93,3.27,51.6,4.57,0.77,53.02,0.25,2.7,0.18,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,14:00,02-Jun-2022,15:00,204.25,44.0,39.9,970.73,395.18,29.12,66.75,0.0,3.82,6.55,2.75,53.25,4.97,0.75,58.55,0.1,1.9,0.1,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,15:00,02-Jun-2022,16:00,190.75,42.0,40.38,969.97,392.22,28.83,109.73,0.0,3.85,7.42,3.62,55.4,5.2,0.75,51.32,0.12,2.02,0.17,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,16:00,02-Jun-2022,17:00,185.75,38.0,39.5,969.4,230.58,29.28,186.4,0.0,4.3,10.75,6.43,55.12,5.1,0.88,48.65,0.2,1.3,0.25,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,17:00,02-Jun-2022,18:00,195.25,40.0,38.75,969.17,128.9,31.95,100.4,0.0,3.98,13.85,9.88,47.53,5.7,0.98,54.03,0.3,2.2,0.4,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,18:00,02-Jun-2022,19:00,210.75,47.0,36.45,969.1,40.67,36.75,124.95,0.0,3.9,25.67,21.75,43.98,5.15,1.33,43.78,0.45,3.25,0.73,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,19:00,02-Jun-2022,20:00,225.0,47.0,34.23,969.52,6.97,41.58,65.95,0.0,5.58,35.82,30.27,43.83,5.43,1.67,27.15,0.95,5.1,2.15,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,20:00,02-Jun-2022,21:00,267.75,53.0,33.27,970.05,5.52,43.6,119.2,0.0,13.38,75.05,61.62,46.7,5.9,2.75,2.25,1.0,6.43,2.45,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,21:00,02-Jun-2022,22:00,332.5,74.0,33.03,970.28,5.75,42.72,73.62,0.0,30.95,85.17,54.22,49.15,7.55,2.8,1.38,1.18,7.92,3.33,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,22:00,02-Jun-2022,23:00,304.75,84.0,32.75,970.17,5.47,39.9,131.15,0.0,53.9,93.93,40.02,53.78,11.07,2.5,1.15,1.15,6.8,3.27,,
"Ashok Vihar, Delhi - DPCC",02-Jun-2022,23:00,03-Jun-2022,00:00,300.0,84.0,31.93,970.25,5.88,40.05,69.55,0.0,37.35,75.73,38.35,54.1,14.45,1.88,1.62,1.05,6.47,2.7,,
"Ashok Vihar, Delhi - DPCC",03-Jun-2022,00:00,03-Jun-2022,01:00,277.5,83.0,30.92,970.12,5.88,42.42,60.72,0.0,57.8,94.78,36.98,50.15,14.95,1.87,1.62,1.0,6.42,2.12,,
"Ashok Vihar, Delhi - DPCC",03-Jun-2022,01:00,03-Jun-2022,02:00,272.75,88.0,30.5,969.8,5.9,44.35,50.72,0.0,72.7,105.17,32.48,48.05,12.97,1.45,,0.78,6.78,2.18,,
"Ashok Vihar, Delhi - DPCC",03-Jun-2022,02:00,03-Jun-2022,03:00,274.75,92.0,30.32,969.65,5.88,43.3,70.18,0.0,35.9,67.8,31.9,51.6,14.0,1.0,1.58,0.6,6.55,1.7,,
