AQ_108_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Aya Nagar, Delhi - IMD",07-Aug-2021,20:00,07-Aug-2021,21:00,48.33,14.86,,,,,,,5.19,13.05,7.87,,,2.39,,,,,,
"Aya Nagar, Delhi - IMD",07-Aug-2021,21:00,07-Aug-2021,22:00,64.26,34.76,,,,,,,5.96,13.84,7.87,,,2.75,145.21,,,,,
"Aya Nagar, Delhi - IMD",07-Aug-2021,22:00,07-Aug-2021,23:00,72.97,19.26,,,,,,,5.38,12.25,6.86,,,2.52,193.47,,,,,
"Aya Nagar, Delhi - IMD",07-Aug-2021,23:00,08-Aug-2021,00:00,50.31,19.15,,,,,,,7.86,14.21,6.36,,,2.61,109.88,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,00:00,08-Aug-2021,01:00,68.24,28.33,,,,,,,11.17,16.39,5.22,,,2.8,92.93,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,01:00,08-Aug-2021,02:00,53.65,18.53,,,,,,,7.73,14.26,6.52,,,2.61,139.72,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,02:00,08-Aug-2021,03:00,68.34,35.86,,,,,,,5.84,12.89,7.05,,,2.36,105.38,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,03:00,08-Aug-2021,04:00,85.85,43.72,,,,,,,7.67,13.5,5.82,,,2.4,156.16,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,04:00,08-Aug-2021,05:00,66.73,32.85,,,,,,,7.7,13.57,5.87,,,2.4,165.89,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,05:00,08-Aug-2021,06:00,72.19,43.66,,,,,,,7.64,14.07,6.43,,,2.43,82.08,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,06:00,08-Aug-2021,07:00,65.72,27.82,,,,,,,7.72,13.75,6.03,,,2.41,75.33,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,07:00,08-Aug-2021,08:00,90.16,38.75,,,,,,,6.73,13.52,6.79,,,2.41,24.43,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,08:00,08-Aug-2021,09:00,91.68,51.8,,,,,,,6.46,13.16,6.7,,,2.45,95.07,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,09:00,08-Aug-2021,10:00,79.53,41.03,,,,,,,5.75,12.83,7.08,,,2.35,93.19,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,10:00,08-Aug-2021,11:00,97.65,65.5,,,,,,,5.43,13.23,7.8,,,2.3,,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,11:00,08-Aug-2021,12:00,105.58,68.33,,,,,,,5.34,13.61,8.27,,,2.32,198.78,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,12:00,08-Aug-2021,13:00,64.63,55.15,,,,,,,5.18,12.93,7.75,,,2.06,,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,13:00,08-Aug-2021,14:00,29.56,21.77,,,,,,,5.23,13.18,7.94,,,2.11,93.74,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,14:00,08-Aug-2021,15:00,8.03,,,,,,,,5.21,12.68,7.46,,,2.2,92.53,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,15:00,08-Aug-2021,16:00,20.41,15.33,,,,,,,5.21,13.18,7.97,,,2.1,92.93,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,16:00,08-Aug-2021,17:00,20.16,13.42,,,,,,,5.13,12.16,7.03,,,2.07,162.98,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,17:00,08-Aug-2021,18:00,18.8,12.31,,,,,,,5.12,12.47,7.35,,,2.16,162.77,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,18:00,08-Aug-2021,19:00,34.2,29.25,,,,,,,5.56,13.85,8.29,,,2.5,50.56,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,19:00,08-Aug-2021,20:00,54.44,28.11,,,,,,,5.87,14.22,8.35,,,2.77,18.19,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,20:00,08-Aug-2021,21:00,48.05,30.0,,,,,,,6.68,14.61,7.93,,,2.88,62.99,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,21:00,08-Aug-2021,22:00,57.77,31.8,,,,,,,7.84,14.97,7.13,,,2.99,156.44,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,22:00,08-Aug-2021,23:00,47.71,18.05,,,,,,,7.84,15.02,7.18,,,3.25,56.53,,,,,
"Aya Nagar, Delhi - IMD",08-Aug-2021,23:00,09-Aug-2021,00:00,61.62,37.89,,,,,,,8.99,15.81,6.81,,,3.26,22.17,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,00:00,09-Aug-2021,01:00,72.87,40.06,,,,,,,8.26,14.76,6.5,,,3.11,102.66,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,01:00,09-Aug-2021,02:00,73.86,27.92,,,,,,,7.14,13.61,6.47,,,3.03,122.93,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,02:00,09-Aug-2021,03:00,69.56,38.23,,,,,,,7.78,13.93,6.15,,,2.91,124.1,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,03:00,09-Aug-2021,04:00,68.37,29.99,,,,,,,5.6,11.67,6.07,,,2.76,138.71,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,04:00,09-Aug-2021,05:00,62.08,30.62,,,,,,,5.79,11.84,6.04,,,2.64,35.91,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,05:00,09-Aug-2021,06:00,74.34,40.42,,,,,,,6.41,12.17,5.76,,,2.61,60.0,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,06:00,09-Aug-2021,07:00,62.15,23.64,,,,,,,6.8,12.32,5.52,,,2.7,31.56,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,07:00,09-Aug-2021,08:00,77.64,36.89,,,,,,,7.64,13.38,5.74,,,2.78,78.86,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,08:00,09-Aug-2021,09:00,87.75,46.84,,,,,,,6.61,13.35,6.74,,,2.74,87.07,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,09:00,09-Aug-2021,10:00,37.12,26.1,,,,,,,5.72,12.24,6.52,,,2.41,81.4,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,10:00,09-Aug-2021,11:00,44.35,36.41,,,,,,,5.77,12.66,6.89,,,2.41,113.0,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,11:00,09-Aug-2021,12:00,91.89,60.28,,,,,,,5.45,12.86,7.4,,,2.58,149.55,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,12:00,09-Aug-2021,13:00,90.29,65.29,,,,,,,5.33,12.57,7.24,,,2.38,197.77,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,13:00,09-Aug-2021,14:00,104.98,64.43,,,,,,,5.38,12.45,7.07,,,2.38,,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,14:00,09-Aug-2021,15:00,66.14,49.17,,,,,,,5.2,11.96,6.76,,,2.27,173.59,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,15:00,09-Aug-2021,16:00,99.6,58.34,,,,,,,5.14,12.54,7.4,,,2.33,160.56,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,16:00,09-Aug-2021,17:00,92.14,55.35,,,,,,,5.32,12.93,7.61,,,2.29,50.84,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,17:00,09-Aug-2021,18:00,57.7,21.87,,,,,,,5.39,12.89,7.5,,,2.27,,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,18:00,09-Aug-2021,19:00,81.03,42.11,,,,,,,5.61,13.59,7.99,,,2.39,,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,19:00,09-Aug-2021,20:00,70.16,29.06,,,,,,,5.8,13.99,8.18,,,2.57,,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,20:00,09-Aug-2021,21:00,46.0,8.94,,,,,,,5.58,13.67,8.09,,,2.36,192.31,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,21:00,09-Aug-2021,22:00,44.36,16.78,,,,,,,5.86,14.09,8.23,,,2.41,134.36,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,22:00,09-Aug-2021,23:00,44.0,9.92,,,,,,,5.53,12.75,7.22,,,2.36,118.73,,,,,
"Aya Nagar, Delhi - IMD",09-Aug-2021,23:00,10-Aug-2021,00:00,51.27,22.05,,,,,,,5.91,12.9,6.99,,,2.24,,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,00:00,10-Aug-2021,01:00,66.82,26.16,,,,,,,6.06,12.82,6.76,,,2.26,169.91,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,01:00,10-Aug-2021,02:00,46.57,16.87,,,,,,,5.5,12.52,7.01,,,2.22,89.87,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,02:00,10-Aug-2021,03:00,61.52,21.63,,,,,,,5.25,12.73,7.47,,,2.05,48.18,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,03:00,10-Aug-2021,04:00,69.09,20.97,,,,,,,5.79,13.05,7.26,,,2.1,69.5,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,04:00,10-Aug-2021,05:00,70.14,19.29,,,,,,,5.24,13.1,7.86,,,2.01,76.03,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,05:00,10-Aug-2021,06:00,52.27,31.67,,,,,,,5.32,13.63,8.31,,,2.04,119.33,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,06:00,10-Aug-2021,07:00,51.88,11.57,,,,,,,5.72,13.44,7.72,,,2.09,55.89,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,07:00,10-Aug-2021,08:00,48.67,27.68,,,,,,,5.85,13.77,7.92,,,2.07,70.67,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,08:00,10-Aug-2021,09:00,60.36,24.97,,,,,,,5.82,13.27,7.46,,,2.06,37.66,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,09:00,10-Aug-2021,10:00,54.37,22.73,,,,,,,5.66,14.41,8.74,,,1.93,31.85,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,10:00,10-Aug-2021,11:00,69.28,37.61,,,,,,,5.67,14.45,8.78,,,1.81,31.62,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,11:00,10-Aug-2021,12:00,91.19,49.36,,,,,,,5.51,13.2,7.69,,,1.78,23.78,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,12:00,10-Aug-2021,13:00,89.82,47.39,,,,,,,5.45,12.62,7.17,,,1.77,30.6,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,13:00,10-Aug-2021,14:00,97.42,22.52,,,,,,,5.23,11.95,6.73,,,1.77,73.06,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,14:00,10-Aug-2021,15:00,112.81,41.77,,,,,,,5.24,11.85,6.61,,,1.74,29.78,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,15:00,10-Aug-2021,16:00,116.99,43.37,,,,,,,5.2,11.76,6.56,,,1.76,30.44,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,16:00,10-Aug-2021,17:00,104.52,32.52,,,,,,,5.12,11.5,6.38,,,1.75,64.46,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,17:00,10-Aug-2021,18:00,117.43,39.52,,,,,,,5.07,11.14,6.06,,,1.74,33.73,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,18:00,10-Aug-2021,19:00,104.24,33.89,,,,,,,5.12,11.37,6.25,,,1.8,32.37,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,19:00,10-Aug-2021,20:00,118.92,12.85,,,,,,,5.03,13.53,8.51,,,1.92,67.67,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,20:00,10-Aug-2021,21:00,110.64,26.51,,,,,,,5.22,14.39,9.16,,,2.2,59.06,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,21:00,10-Aug-2021,22:00,97.51,13.95,,,,,,,5.13,13.59,8.45,,,2.15,87.57,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,22:00,10-Aug-2021,23:00,78.27,17.43,,,,,,,5.06,12.7,7.64,,,1.95,64.49,,,,,
"Aya Nagar, Delhi - IMD",10-Aug-2021,23:00,11-Aug-2021,00:00,60.36,21.41,,,,,,,5.05,11.67,6.62,,,1.88,40.35,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,00:00,11-Aug-2021,01:00,47.98,10.93,,,,,,,4.94,11.2,6.26,,,1.83,39.57,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,01:00,11-Aug-2021,02:00,54.13,19.07,,,,,,,5.08,11.33,6.26,,,1.79,24.64,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,02:00,11-Aug-2021,03:00,51.55,17.29,,,,,,,4.96,11.03,6.07,,,1.8,20.74,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,03:00,11-Aug-2021,04:00,41.8,7.63,,,,,,,4.95,10.6,5.64,,,1.76,24.23,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,04:00,11-Aug-2021,05:00,40.17,20.64,,,,,,,4.98,10.7,5.71,,,1.76,18.79,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,05:00,11-Aug-2021,06:00,34.66,10.27,,,,,,,4.96,10.76,5.8,,,1.77,20.6,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,06:00,11-Aug-2021,07:00,31.74,13.39,,,,,,,5.16,11.07,5.91,,,1.77,13.44,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,07:00,11-Aug-2021,08:00,43.06,15.98,,,,,,,5.56,11.0,5.44,,,1.81,12.18,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,08:00,11-Aug-2021,09:00,41.2,11.16,,,,,,,5.78,11.05,5.28,,,1.78,12.06,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,09:00,11-Aug-2021,10:00,55.78,29.43,,,,,,,5.84,11.03,5.19,,,1.74,14.35,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,10:00,11-Aug-2021,11:00,76.02,26.59,,,,,,,5.62,10.89,5.27,,,1.76,12.33,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,11:00,11-Aug-2021,12:00,66.33,31.13,,,,,,,5.36,10.72,5.35,,,1.72,13.03,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,12:00,11-Aug-2021,13:00,79.71,40.81,,,,,,,5.34,10.72,5.38,,,1.72,13.05,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,13:00,11-Aug-2021,14:00,71.05,28.44,,,,,,,5.2,10.52,5.32,,,1.73,31.49,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,14:00,11-Aug-2021,15:00,75.16,36.12,,,,,,,5.16,10.67,5.5,,,1.7,25.82,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,15:00,11-Aug-2021,16:00,81.73,38.32,,,,,,,5.18,11.05,5.88,,,1.71,19.93,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,16:00,11-Aug-2021,17:00,68.35,23.57,,,,,,,5.14,11.35,6.21,,,1.71,41.74,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,17:00,11-Aug-2021,18:00,69.32,36.3,,,,,,,5.17,11.6,6.43,,,1.71,79.76,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,18:00,11-Aug-2021,19:00,68.57,18.86,,,,,,,5.06,12.07,7.01,,,1.76,45.11,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,19:00,11-Aug-2021,20:00,67.04,12.67,,,,,,,5.1,13.09,7.99,,,1.9,36.2,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,20:00,11-Aug-2021,21:00,70.31,20.55,,,,,,,5.19,15.4,10.21,,,2.16,31.39,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,21:00,11-Aug-2021,22:00,64.49,9.66,,,,,,,5.13,14.89,9.75,,,2.17,27.76,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,22:00,11-Aug-2021,23:00,45.01,15.33,,,,,,,5.1,13.98,8.88,,,2.01,191.25,,,,,
"Aya Nagar, Delhi - IMD",11-Aug-2021,23:00,12-Aug-2021,00:00,17.79,19.68,,,,,,,5.13,13.07,7.94,,,1.93,90.43,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,00:00,12-Aug-2021,01:00,17.09,7.53,,,,,,,5.03,12.64,7.62,,,1.89,45.68,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,01:00,12-Aug-2021,02:00,33.86,22.97,,,,,,,5.09,12.28,7.18,,,1.83,29.31,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,02:00,12-Aug-2021,03:00,48.81,17.94,,,,,,,5.04,11.62,6.59,,,1.82,25.01,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,03:00,12-Aug-2021,04:00,35.72,11.36,,,,,,,5.0,11.42,6.42,,,1.79,19.77,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,04:00,12-Aug-2021,05:00,45.07,21.63,,,,,,,5.12,11.23,6.11,,,1.78,24.4,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,05:00,12-Aug-2021,06:00,33.54,6.84,,,,,,,5.04,11.33,6.29,,,1.79,17.49,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,06:00,12-Aug-2021,07:00,18.46,12.4,,,,,,,5.28,11.35,6.06,,,1.79,16.67,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,07:00,12-Aug-2021,08:00,38.35,18.9,,,,,,,5.93,12.06,6.13,,,1.88,9.83,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,08:00,12-Aug-2021,09:00,49.5,16.39,,,,,,,5.81,11.37,5.56,,,1.84,10.82,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,09:00,12-Aug-2021,10:00,61.67,34.87,,,,,,,5.73,11.18,5.45,,,1.81,11.77,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,10:00,12-Aug-2021,11:00,79.32,29.46,,,,,,,5.47,10.95,5.48,,,1.79,17.4,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,11:00,12-Aug-2021,12:00,79.91,31.95,,,,,,,5.35,10.85,5.49,,,1.73,17.09,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,12:00,12-Aug-2021,13:00,83.79,42.28,,,,,,,5.29,10.7,5.42,,,1.74,10.31,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,13:00,12-Aug-2021,14:00,78.74,26.0,,,,,,,5.14,10.51,5.37,,,1.74,11.88,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,14:00,12-Aug-2021,15:00,82.99,36.29,,,,,,,5.17,10.57,5.4,,,1.72,14.47,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,15:00,12-Aug-2021,16:00,85.86,38.84,,,,,,,5.11,10.6,5.49,,,1.74,9.1,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,16:00,12-Aug-2021,17:00,75.82,27.11,,,,,,,5.08,10.63,5.56,,,1.72,10.45,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,17:00,12-Aug-2021,18:00,78.16,34.85,,,,,,,5.17,11.07,5.9,,,1.71,9.04,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,18:00,12-Aug-2021,19:00,69.42,19.56,,,,,,,5.0,11.22,6.23,,,1.79,10.92,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,19:00,12-Aug-2021,20:00,69.08,10.87,,,,,,,5.03,12.25,7.22,,,1.86,11.29,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,20:00,12-Aug-2021,21:00,79.32,17.39,,,,,,,5.25,15.02,9.77,,,2.13,6.9,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,21:00,12-Aug-2021,22:00,70.9,15.53,,,,,,,5.09,13.03,7.94,,,1.96,10.7,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,22:00,12-Aug-2021,23:00,59.41,19.08,,,,,,,5.08,12.47,7.4,,,1.92,11.6,,,,,
"Aya Nagar, Delhi - IMD",12-Aug-2021,23:00,13-Aug-2021,00:00,75.65,18.02,,,,,,,5.11,12.59,7.47,,,1.91,38.09,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,00:00,13-Aug-2021,01:00,64.62,10.44,,,,,,,5.02,11.54,6.52,,,1.85,5.88,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,01:00,13-Aug-2021,02:00,68.64,27.39,,,,,,,5.14,12.85,7.71,,,1.87,11.68,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,02:00,13-Aug-2021,03:00,71.87,18.62,,,,,,,5.18,14.03,8.85,,,1.93,5.35,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,03:00,13-Aug-2021,04:00,63.58,14.02,,,,,,,5.12,13.55,8.43,,,1.9,8.0,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,04:00,13-Aug-2021,05:00,38.34,10.15,,,,,,,69.52,83.66,5.91,,,2.23,4.81,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,05:00,13-Aug-2021,06:00,17.69,41.74,,,,,,,5.53,11.99,6.45,,,2.06,4.97,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,06:00,13-Aug-2021,07:00,53.51,37.96,,,,,,,5.33,11.81,6.48,,,2.08,6.53,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,07:00,13-Aug-2021,08:00,51.23,14.89,,,,,,,5.71,11.75,6.04,,,2.07,8.34,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,08:00,13-Aug-2021,09:00,67.27,37.31,,,,,,,6.14,12.13,5.99,,,2.04,6.83,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,09:00,13-Aug-2021,10:00,65.05,29.11,,,,,,,5.92,11.73,5.81,,,2.05,8.66,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,10:00,13-Aug-2021,11:00,74.73,28.06,,,,,,,6.3,12.06,5.76,,,2.0,7.98,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,11:00,13-Aug-2021,12:00,92.37,43.85,,,,,,,5.64,11.58,5.94,,,1.96,8.54,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,12:00,13-Aug-2021,13:00,83.51,29.18,,,,,,,5.25,10.85,5.61,,,1.95,10.37,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,13:00,13-Aug-2021,14:00,84.66,36.46,,,,,,,5.22,10.72,5.5,,,1.91,9.12,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,14:00,13-Aug-2021,15:00,85.5,40.22,,,,,,,5.55,10.88,5.33,,,1.92,9.8,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,15:00,13-Aug-2021,16:00,81.27,27.16,,,,,,,5.34,10.65,5.31,,,1.9,11.06,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,16:00,13-Aug-2021,17:00,82.64,39.85,,,,,,,5.24,10.93,5.69,,,1.87,10.07,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,17:00,13-Aug-2021,18:00,85.41,23.53,,,,,,,5.2,11.21,6.01,,,1.91,13.7,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,18:00,13-Aug-2021,19:00,73.62,21.05,,,,,,,5.15,11.58,6.44,,,1.93,9.83,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,19:00,13-Aug-2021,20:00,93.01,21.75,,,,,,,5.33,15.32,9.99,,,2.26,7.37,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,20:00,13-Aug-2021,21:00,114.64,7.67,,,,,,,11.63,23.63,12.0,,,2.9,7.96,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,21:00,13-Aug-2021,22:00,102.2,25.68,,,,,,,6.71,18.35,11.64,,,2.49,7.87,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,22:00,13-Aug-2021,23:00,112.86,25.69,,,,,,,5.26,14.29,9.03,,,2.25,7.24,,,,,
"Aya Nagar, Delhi - IMD",13-Aug-2021,23:00,14-Aug-2021,00:00,82.01,11.21,,,,,,,5.1,12.25,7.15,,,2.11,10.03,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,00:00,14-Aug-2021,01:00,66.39,24.59,,,,,,,5.16,11.77,6.61,,,2.03,8.49,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,01:00,14-Aug-2021,02:00,68.53,11.53,,,,,,,5.15,11.97,6.81,,,2.03,9.02,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,02:00,14-Aug-2021,03:00,55.0,11.54,,,,,,,5.08,11.52,6.44,,,1.96,8.7,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,03:00,14-Aug-2021,04:00,64.62,24.3,,,,,,,5.14,11.69,6.56,,,1.95,7.67,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,04:00,14-Aug-2021,05:00,48.56,5.97,,,,,,,5.04,11.19,6.15,,,1.94,8.81,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,05:00,14-Aug-2021,06:00,52.18,11.07,,,,,,,5.08,11.32,6.24,,,1.9,8.06,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,06:00,14-Aug-2021,07:00,65.05,19.8,,,,,,,5.3,11.6,6.3,,,1.94,7.45,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,07:00,14-Aug-2021,08:00,52.87,8.86,,,,,,,5.69,11.16,5.47,,,1.93,8.88,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,08:00,14-Aug-2021,09:00,67.25,24.26,,,,,,,6.37,12.13,5.76,,,1.93,7.13,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,09:00,14-Aug-2021,10:00,58.04,26.5,,,,,,,5.6,10.92,5.32,,,1.92,10.35,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,10:00,14-Aug-2021,11:00,67.0,31.23,,,,,,,5.77,11.32,5.55,,,1.86,10.14,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,11:00,14-Aug-2021,12:00,92.78,35.79,,,,,,,5.95,11.96,6.02,,,1.87,8.52,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,12:00,14-Aug-2021,13:00,99.97,32.06,,,,,,,5.66,11.36,5.7,,,1.86,11.5,,,,,
"Aya Nagar, Delhi - IMD",14-Aug-2021,13:00,14-Aug-2021,14:00,94.61,30.98,,,,,,,5.44,10.98,5.54,,,1.84,11.96,,,,,
