AQ_106_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,14:00,07-Aug-2021,15:00,52.36,33.04,,,,,,,6.06,40.88,34.86,,,0.62,27.05,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,15:00,07-Aug-2021,16:00,75.26,34.13,,,,,,,7.72,43.88,36.1,,,0.76,21.52,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,16:00,07-Aug-2021,17:00,57.39,32.59,,,,,,,8.68,48.9,40.28,,,0.78,18.96,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,17:00,07-Aug-2021,18:00,47.05,19.51,,,,,,,7.34,39.59,32.23,,,0.63,17.66,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,18:00,07-Aug-2021,19:00,48.02,17.11,,,,,,,10.57,45.42,34.88,,,0.62,13.12,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,19:00,07-Aug-2021,20:00,62.77,23.72,,,,,,,9.49,41.2,31.69,,,0.58,12.08,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,20:00,07-Aug-2021,21:00,57.82,16.18,,,,,,,23.88,64.93,40.95,,,0.84,10.81,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,21:00,07-Aug-2021,22:00,76.17,18.63,,,,,,,28.28,70.87,42.69,,,0.88,10.5,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,22:00,07-Aug-2021,23:00,70.09,31.25,,,,,,,13.75,49.09,35.3,,,1.21,10.01,,,,,
"IGI Airport (T3), Delhi - IMD",07-Aug-2021,23:00,08-Aug-2021,00:00,92.18,33.23,,,,,,,26.66,69.06,42.4,,,0.86,9.72,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,00:00,08-Aug-2021,01:00,101.33,35.42,,,,,,,16.67,47.72,31.11,,,0.73,9.8,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,01:00,08-Aug-2021,02:00,90.83,35.92,,,,,,,11.15,39.05,27.9,,,0.86,10.38,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,02:00,08-Aug-2021,03:00,65.18,26.41,,,,,,,9.54,35.29,25.75,,,0.57,10.3,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,03:00,08-Aug-2021,04:00,67.78,34.31,,,,,,,12.04,36.85,24.8,,,0.58,9.59,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,04:00,08-Aug-2021,05:00,88.96,41.04,,,,,,,15.28,39.88,24.58,,,0.59,10.07,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,05:00,08-Aug-2021,06:00,104.1,39.43,,,,,,,14.86,37.24,22.4,,,0.61,9.91,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,06:00,08-Aug-2021,07:00,81.52,47.49,,,,,,,14.51,36.71,22.19,,,0.57,10.0,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,07:00,08-Aug-2021,08:00,69.94,35.33,,,,,,,17.93,43.49,25.56,,,0.68,10.94,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,08:00,08-Aug-2021,09:00,99.0,53.76,,,,,,,14.38,38.74,24.37,,,0.78,12.38,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,09:00,08-Aug-2021,10:00,126.72,70.3,,,,,,,11.89,36.83,24.94,,,0.79,14.17,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,10:00,08-Aug-2021,11:00,107.56,58.74,,,,,,,5.17,26.84,21.68,,,0.57,22.32,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,11:00,08-Aug-2021,12:00,89.16,55.24,,,,,,,5.6,27.95,22.35,,,0.56,26.28,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,12:00,08-Aug-2021,13:00,49.08,30.17,,,,,,,9.17,32.11,22.92,,,0.43,20.24,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,13:00,08-Aug-2021,14:00,26.22,15.43,,,,,,,5.14,35.43,30.26,,,0.41,17.07,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,14:00,08-Aug-2021,15:00,28.56,9.53,,,,,,,10.62,50.19,39.54,,,0.6,12.71,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,15:00,08-Aug-2021,16:00,19.19,13.09,,,,,,,7.83,44.33,36.55,,,0.58,14.15,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,16:00,08-Aug-2021,17:00,13.28,6.26,,,,,,,13.34,51.97,38.6,,,0.63,13.22,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,17:00,08-Aug-2021,18:00,32.17,21.08,,,,,,,14.83,53.72,38.9,,,0.67,11.56,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,18:00,08-Aug-2021,19:00,38.0,22.19,,,,,,,19.05,61.53,42.46,,,0.86,10.99,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,19:00,08-Aug-2021,20:00,63.01,20.04,,,,,,,36.62,87.51,50.88,,,1.12,10.18,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,20:00,08-Aug-2021,21:00,57.89,24.48,,,,,,,45.94,104.74,58.74,,,1.37,10.22,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,21:00,08-Aug-2021,22:00,62.84,24.38,,,,,,,44.65,103.97,59.33,,,1.34,10.02,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,22:00,08-Aug-2021,23:00,73.67,29.33,,,,,,,54.36,114.79,60.41,,,1.51,11.28,,,,,
"IGI Airport (T3), Delhi - IMD",08-Aug-2021,23:00,09-Aug-2021,00:00,89.32,38.99,,,,,,,51.11,108.26,57.15,,,1.7,11.96,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,00:00,09-Aug-2021,01:00,70.49,34.41,,,,,,,26.4,66.91,40.51,,,1.31,12.33,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,01:00,09-Aug-2021,02:00,62.4,36.92,,,,,,,22.1,58.0,35.9,,,1.17,12.79,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,02:00,09-Aug-2021,03:00,78.47,38.42,,,,,,,18.62,50.84,32.21,,,0.95,12.78,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,03:00,09-Aug-2021,04:00,74.29,40.33,,,,,,,11.85,41.61,29.76,,,0.82,12.3,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,04:00,09-Aug-2021,05:00,84.82,40.43,,,,,,,17.64,49.72,32.11,,,0.86,11.35,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,05:00,09-Aug-2021,06:00,87.1,56.95,,,,,,,26.81,59.87,33.05,,,1.04,11.4,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,06:00,09-Aug-2021,07:00,83.51,57.58,,,,,,,31.92,68.56,36.65,,,0.99,11.76,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,07:00,09-Aug-2021,08:00,84.97,45.66,,,,,,,30.49,69.52,39.0,,,0.92,11.4,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,08:00,09-Aug-2021,09:00,70.67,45.33,,,,,,,16.82,48.03,31.19,,,0.78,11.76,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,09:00,09-Aug-2021,10:00,55.31,40.81,,,,,,,14.31,45.16,30.86,,,0.88,13.19,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,10:00,09-Aug-2021,11:00,54.62,28.94,,,,,,,9.85,44.73,34.88,,,0.78,19.53,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,11:00,09-Aug-2021,12:00,86.36,50.8,,,,,,,7.17,41.88,34.71,,,0.71,26.16,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,12:00,09-Aug-2021,13:00,97.88,56.14,,,,,,,5.49,41.69,36.22,,,0.8,36.74,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,13:00,09-Aug-2021,14:00,87.16,51.67,,,,,,,5.95,35.63,29.67,,,0.63,35.68,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,14:00,09-Aug-2021,15:00,65.95,39.2,,,,,,,5.48,33.22,27.74,,,0.6,38.74,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,15:00,09-Aug-2021,16:00,85.67,61.75,,,,,,,5.33,35.82,30.49,,,0.65,46.91,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,16:00,09-Aug-2021,17:00,100.48,57.72,,,,,,,6.16,43.71,37.55,,,0.73,37.44,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,17:00,09-Aug-2021,18:00,116.92,50.58,,,,,,,5.25,41.32,36.06,,,0.74,24.91,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,18:00,09-Aug-2021,19:00,89.48,36.2,,,,,,,6.05,35.89,29.83,,,0.57,17.02,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,19:00,09-Aug-2021,20:00,56.79,25.72,,,,,,,6.01,31.95,25.94,,,0.53,13.88,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,20:00,09-Aug-2021,21:00,53.64,23.77,,,,,,,7.1,34.15,27.04,,,0.53,11.81,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,21:00,09-Aug-2021,22:00,47.93,20.43,,,,,,,7.3,38.37,31.08,,,0.56,11.4,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,22:00,09-Aug-2021,23:00,71.1,26.77,,,,,,,7.81,40.82,33.0,,,0.62,11.45,,,,,
"IGI Airport (T3), Delhi - IMD",09-Aug-2021,23:00,10-Aug-2021,00:00,65.73,28.81,,,,,,,8.48,44.76,36.28,,,0.63,10.89,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,00:00,10-Aug-2021,01:00,87.28,31.31,,,,,,,6.96,38.95,31.99,,,0.58,11.4,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,01:00,10-Aug-2021,02:00,91.19,29.79,,,,,,,9.35,36.81,27.47,,,0.55,11.3,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,02:00,10-Aug-2021,03:00,84.09,24.29,,,,,,,5.51,30.5,25.0,,,0.42,12.39,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,03:00,10-Aug-2021,04:00,73.27,21.71,,,,,,,9.26,37.31,28.07,,,0.37,11.7,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,04:00,10-Aug-2021,05:00,72.95,21.22,,,,,,,14.81,45.22,30.4,,,0.53,10.49,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,05:00,10-Aug-2021,06:00,76.03,30.42,,,,,,,15.37,50.03,34.66,,,0.52,9.67,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,06:00,10-Aug-2021,07:00,100.69,32.56,,,,,,,25.71,63.68,37.98,,,0.58,9.93,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,07:00,10-Aug-2021,08:00,98.96,28.75,,,,,,,29.69,69.32,39.61,,,0.64,10.58,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,08:00,10-Aug-2021,09:00,78.21,25.26,,,,,,,25.26,61.69,36.45,,,0.63,12.17,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,09:00,10-Aug-2021,10:00,89.61,26.49,,,,,,,15.26,43.48,28.2,,,0.5,14.62,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,10:00,10-Aug-2021,11:00,120.92,38.22,,,,,,,8.04,29.93,21.88,,,0.34,18.51,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,11:00,10-Aug-2021,12:00,126.33,42.45,,,,,,,8.48,32.77,24.3,,,0.35,19.3,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,12:00,10-Aug-2021,13:00,154.23,42.87,,,,,,,8.98,35.25,26.27,,,0.4,19.52,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,13:00,10-Aug-2021,14:00,163.71,42.12,,,,,,,7.08,29.29,22.2,,,0.33,22.29,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,14:00,10-Aug-2021,15:00,164.65,43.05,,,,,,,6.54,31.55,25.01,,,0.45,25.7,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,15:00,10-Aug-2021,16:00,155.43,41.76,,,,,,,6.3,30.1,23.81,,,0.32,25.5,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,16:00,10-Aug-2021,17:00,150.48,32.03,,,,,,,5.95,29.9,23.94,,,0.32,25.66,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,17:00,10-Aug-2021,18:00,147.84,29.84,,,,,,,6.35,32.32,25.97,,,0.35,24.32,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,18:00,10-Aug-2021,19:00,159.18,33.76,,,,,,,4.96,31.13,26.18,,,0.41,21.19,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,19:00,10-Aug-2021,20:00,181.58,40.15,,,,,,,7.37,37.94,30.57,,,0.47,16.45,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,20:00,10-Aug-2021,21:00,168.08,34.35,,,,,,,7.82,32.86,25.07,,,0.44,14.24,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,21:00,10-Aug-2021,22:00,156.44,37.66,,,,,,,17.81,50.57,32.72,,,0.61,10.67,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,22:00,10-Aug-2021,23:00,136.84,34.02,,,,,,,7.43,31.18,23.75,,,0.46,11.39,,,,,
"IGI Airport (T3), Delhi - IMD",10-Aug-2021,23:00,11-Aug-2021,00:00,96.22,32.08,,,,,,,5.11,24.52,19.41,,,0.33,12.84,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,00:00,11-Aug-2021,01:00,140.76,26.42,,,,,,,5.49,24.31,18.83,,,0.29,12.68,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,01:00,11-Aug-2021,02:00,81.25,17.44,,,,,,,4.45,20.05,15.6,,,0.26,14.21,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,02:00,11-Aug-2021,03:00,69.08,20.89,,,,,,,3.98,17.28,13.3,,,0.23,14.52,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,03:00,11-Aug-2021,04:00,62.13,14.57,,,,,,,5.5,23.35,17.86,,,0.26,12.24,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,04:00,11-Aug-2021,05:00,72.43,16.42,,,,,,,6.67,24.77,18.1,,,0.33,11.59,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,05:00,11-Aug-2021,06:00,70.35,17.45,,,,,,,11.51,35.49,23.99,,,0.38,9.67,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,06:00,11-Aug-2021,07:00,68.45,17.18,,,,,,,34.24,68.62,34.4,,,0.59,9.21,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,07:00,11-Aug-2021,08:00,63.68,10.77,,,,,,,23.72,52.41,28.67,,,0.48,10.91,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,08:00,11-Aug-2021,09:00,76.24,20.11,,,,,,,14.44,38.02,23.58,,,0.37,13.72,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,09:00,11-Aug-2021,10:00,107.82,23.12,,,,,,,8.31,27.31,19.0,,,0.33,16.6,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,10:00,11-Aug-2021,11:00,113.36,30.08,,,,,,,7.6,27.8,20.19,,,0.32,18.45,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,11:00,11-Aug-2021,12:00,114.16,24.53,,,,,,,9.38,33.4,24.02,,,0.38,18.74,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,12:00,11-Aug-2021,13:00,100.06,19.45,,,,,,,8.19,30.81,22.62,,,0.33,19.78,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,13:00,11-Aug-2021,14:00,127.25,28.69,,,,,,,7.92,29.45,21.52,,,0.32,21.18,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,14:00,11-Aug-2021,15:00,116.74,21.43,,,,,,,6.37,25.39,19.02,,,0.31,23.05,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,15:00,11-Aug-2021,16:00,105.01,21.02,,,,,,,5.11,22.38,17.27,,,0.29,24.25,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,16:00,11-Aug-2021,17:00,103.9,19.24,,,,,,,6.28,26.09,19.82,,,0.21,23.24,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,17:00,11-Aug-2021,18:00,126.51,30.9,,,,,,,7.2,29.4,22.2,,,0.27,22.26,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,18:00,11-Aug-2021,19:00,114.3,23.61,,,,,,,6.06,27.15,21.1,,,0.35,20.82,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,19:00,11-Aug-2021,20:00,109.57,23.21,,,,,,,9.81,36.64,26.86,,,0.45,16.24,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,20:00,11-Aug-2021,21:00,117.22,27.29,,,,,,,35.05,81.3,46.23,,,0.77,10.58,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,21:00,11-Aug-2021,22:00,113.16,25.63,,,,,,,24.83,63.82,38.99,,,0.7,10.57,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,22:00,11-Aug-2021,23:00,99.23,22.82,,,,,,,24.17,58.03,33.83,,,0.51,11.25,,,,,
"IGI Airport (T3), Delhi - IMD",11-Aug-2021,23:00,12-Aug-2021,00:00,91.14,34.8,,,,,,,12.92,41.11,28.19,,,0.49,11.74,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,00:00,12-Aug-2021,01:00,96.92,40.02,,,,,,,8.9,33.03,24.13,,,0.4,13.02,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,01:00,12-Aug-2021,02:00,73.8,22.49,,,,,,,6.71,24.84,18.12,,,0.3,15.04,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,02:00,12-Aug-2021,03:00,68.44,23.79,,,,,,,6.07,24.55,18.48,,,0.32,13.89,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,03:00,12-Aug-2021,04:00,75.76,27.6,,,,,,,8.53,30.98,22.46,,,0.35,11.51,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,04:00,12-Aug-2021,05:00,80.0,31.53,,,,,,,13.75,38.7,24.97,,,0.48,10.75,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,05:00,12-Aug-2021,06:00,79.7,33.57,,,,,,,16.19,42.99,26.81,,,0.47,10.04,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,06:00,12-Aug-2021,07:00,78.06,18.23,,,,,,,26.42,58.47,32.02,,,0.61,9.87,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,07:00,12-Aug-2021,08:00,84.72,25.19,,,,,,,37.64,75.26,37.67,,,0.64,10.01,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,08:00,12-Aug-2021,09:00,94.48,31.13,,,,,,,27.73,61.74,33.96,,,0.5,12.11,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,09:00,12-Aug-2021,10:00,110.29,31.61,,,,,,,19.23,49.33,30.11,,,0.43,13.86,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,10:00,12-Aug-2021,11:00,113.51,36.65,,,,,,,12.13,36.41,24.28,,,0.34,16.81,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,11:00,12-Aug-2021,12:00,124.26,39.1,,,,,,,7.81,28.79,20.97,,,0.32,20.71,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,12:00,12-Aug-2021,13:00,127.8,36.03,,,,,,,9.59,33.8,24.21,,,0.31,19.84,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,13:00,12-Aug-2021,14:00,124.0,44.07,,,,,,,7.29,29.09,21.8,,,0.33,20.86,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,14:00,12-Aug-2021,15:00,122.96,38.53,,,,,,,8.5,27.55,19.07,,,0.1,23.61,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,15:00,12-Aug-2021,16:00,165.86,60.29,,,,,,,14.77,35.53,20.78,,,0.02,25.18,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,16:00,12-Aug-2021,17:00,188.92,81.26,,,,,,,27.63,52.67,25.05,,,0.0,23.56,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,17:00,12-Aug-2021,18:00,234.3,84.98,,,,,,,32.25,56.82,24.57,,,0.0,23.99,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,18:00,12-Aug-2021,19:00,154.83,72.85,,,,,,,19.97,50.67,30.69,,,0.09,18.58,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,19:00,12-Aug-2021,20:00,49.0,23.77,,,,,,,7.51,35.71,28.19,,,0.35,15.51,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,20:00,12-Aug-2021,21:00,60.87,4.77,,,,,,,11.51,48.06,36.55,,,0.7,12.57,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,21:00,12-Aug-2021,22:00,79.04,2.69,,,,,,,8.83,39.74,30.94,,,0.85,13.28,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,22:00,12-Aug-2021,23:00,59.52,,,,,,,,20.16,56.36,36.17,,,0.64,11.33,,,,,
"IGI Airport (T3), Delhi - IMD",12-Aug-2021,23:00,13-Aug-2021,00:00,52.91,,,,,,,,9.8,33.87,24.07,,,0.52,13.65,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,00:00,13-Aug-2021,01:00,93.41,20.02,,,,,,,6.32,28.21,21.89,,,0.5,12.92,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,01:00,13-Aug-2021,02:00,111.63,29.3,,,,,,,7.17,28.39,21.21,,,0.53,12.43,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,02:00,13-Aug-2021,03:00,69.3,17.98,,,,,,,4.63,22.35,17.72,,,0.5,12.85,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,03:00,13-Aug-2021,04:00,89.19,24.06,,,,,,,9.58,31.73,22.16,,,0.55,10.92,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,04:00,13-Aug-2021,05:00,103.13,26.32,,,,,,,14.35,38.81,24.46,,,0.65,10.59,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,05:00,13-Aug-2021,06:00,98.41,39.83,,,,,,,17.75,44.62,26.89,,,0.66,9.86,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,06:00,13-Aug-2021,07:00,78.13,11.86,,,,,,,24.16,53.78,29.64,,,0.75,9.87,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,07:00,13-Aug-2021,08:00,81.34,17.11,,,,,,,22.21,51.03,28.82,,,0.74,11.35,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,08:00,13-Aug-2021,09:00,96.74,24.57,,,,,,,14.34,39.75,25.36,,,0.55,13.78,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,09:00,13-Aug-2021,10:00,76.73,14.12,,,,,,,10.23,34.12,23.89,,,0.54,15.81,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,10:00,13-Aug-2021,11:00,89.13,23.09,,,,,,,11.72,37.83,26.12,,,0.56,17.15,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,11:00,13-Aug-2021,12:00,113.95,41.74,,,,,,,11.64,39.55,27.93,,,0.56,18.43,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,12:00,13-Aug-2021,13:00,130.7,38.45,,,,,,,9.78,36.47,26.67,,,0.51,20.06,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,13:00,13-Aug-2021,14:00,85.82,24.6,,,,,,,7.17,31.36,24.19,,,0.59,21.56,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,14:00,13-Aug-2021,15:00,97.96,21.93,,,,,,,6.25,27.56,21.31,,,0.54,23.25,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,15:00,13-Aug-2021,16:00,115.01,39.61,,,,,,,6.76,28.51,21.77,,,0.58,22.32,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,16:00,13-Aug-2021,17:00,90.11,23.73,,,,,,,6.93,29.72,22.78,,,0.49,22.4,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,17:00,13-Aug-2021,18:00,79.17,11.64,,,,,,,6.88,30.25,23.37,,,0.48,21.07,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,18:00,13-Aug-2021,19:00,102.88,20.87,,,,,,,12.67,47.03,34.38,,,0.66,17.44,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,19:00,13-Aug-2021,20:00,132.93,39.68,,,,,,,25.07,70.88,45.84,,,0.74,11.02,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,20:00,13-Aug-2021,21:00,119.83,21.15,,,,,,,24.2,67.38,43.2,,,0.83,10.97,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,21:00,13-Aug-2021,22:00,131.96,30.68,,,,,,,20.94,59.53,38.52,,,0.83,10.85,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,22:00,13-Aug-2021,23:00,144.12,40.96,,,,,,,6.87,30.77,23.9,,,0.64,13.41,,,,,
"IGI Airport (T3), Delhi - IMD",13-Aug-2021,23:00,14-Aug-2021,00:00,105.43,33.31,,,,,,,7.81,32.7,24.9,,,0.56,11.59,,,,,
"IGI Airport (T3), Delhi - IMD",14-Aug-2021,00:00,14-Aug-2021,01:00,57.15,9.2,,,,,,,5.07,25.9,20.83,,,0.51,13.45,,,,,
"IGI Airport (T3), Delhi - IMD",14-Aug-2021,01:00,14-Aug-2021,02:00,60.27,18.09,,,,,,,3.78,20.5,16.72,,,0.51,15.05,,,,,
"IGI Airport (T3), Delhi - IMD",14-Aug-2021,02:00,14-Aug-2021,03:00,89.99,26.89,,,,,,,3.25,18.89,15.64,,,0.51,15.26,,,,,
"IGI Airport (T3), Delhi - IMD",14-Aug-2021,03:00,14-Aug-2021,04:00,73.55,24.42,,,,,,,3.39,17.86,14.47,,,0.46,15.37,,,,,
